model_b,metric,general_proxy,layer,baseline_accuracy,intervention_accuracy,tool_damage_probability,baseline_perplexity_arithmetic_mean,intervention_perplexity_arithmetic_mean,perplexity_relative_damage,perplexity_log_ratio,predicted_tool_damage_probability,residual_probability,residual_pointwise_95_low,residual_pointwise_95_high,residual_simultaneous_95_low,residual_simultaneous_95_high,residual_bootstrap_se,leverage,leave_one_layer_out_residual,isotonic_log_residual,damage_rank_descending_average_ties,residual_rank_descending_average_ties,equal_damage_layers,intervention_complete_failure,baseline_at_ceiling,point_residual_at_least_10pp,simultaneous_low_above_zero,simultaneous_low_above_10pp,raw_log_and_loo_point_material,isotonic_point_material
0.6,tool_selection,relative,3,0.8,0.2,0.6000000000000001,31.42442855834961,41.99105682373047,0.3362552240452199,0.28987109283139917,0.4950628991857473,0.10493710081425278,-0.08119753637232553,0.26057040568123296,-0.21031290945709313,0.4201871110855987,0.08697625238447378,0.03718738763223463,0.10899016014776702,0.13,15.5,14.0,2,False,False,True,False,False,True,True
0.6,tool_selection,relative,4,0.8,0.05,0.75,31.42442855834961,46.50095825195312,0.47977100571961273,0.39188734993961566,0.4950634677080374,0.2549365322919626,0.15766397267660856,0.3192002202584462,0.09913796683106635,0.4107350977528589,0.042984218585757634,0.037187248977518884,0.2647830868683728,0.06666666666666676,12.5,12.0,2,False,False,True,True,False,True,False
0.6,tool_selection,relative,5,0.8,0.5,0.30000000000000004,31.42442855834961,41.02241401672363,0.30543070785049453,0.2665330306518886,0.49506277707775104,-0.195062777077751,-0.4042704938358749,0.008341281637882069,-0.5804629151099718,0.1903373609544698,0.1063303999439973,0.03718741741353574,-0.20259682996013773,-0.17000000000000004,21.5,22.0,2,False,False,False,False,False,False,False
0.6,tool_selection,relative,6,0.8,0.0,0.8,31.42442855834961,41.64138641357422,0.3251278805676139,0.2815089684169792,0.4950628551059763,0.30493714489402374,0.27020525296637987,0.34172490028609814,0.23826869928907987,0.3716055904989676,0.01839356498680251,0.037187398382953124,0.3167149499101703,0.32999999999999996,6.0,6.0,11,True,False,True,True,True,True,True
0.6,tool_selection,relative,7,0.8,0.95,-0.1499999999999999,31.42442855834961,33.90263023376465,0.07886226700394738,0.07590702938302,0.49506187955130937,-0.6450618795513092,-0.7173753678440242,-0.5320745917677917,-0.8210562075007847,-0.4690675516018338,0.048556150950776845,0.03718763632330497,-0.6699767305521599,-0.38999999999999996,27.0,27.0,1,False,False,False,False,False,False,False
0.6,tool_selection,relative,8,0.8,0.85,-0.04999999999999993,31.42442855834961,33.25823287963867,0.05835601172139082,0.05671677184512499,0.4950617983179908,-0.5450617983179907,-0.6796322031139098,-0.38518765492868307,-0.8208244325930498,-0.2692991640429317,0.07608183884362249,0.03718765613719186,-0.5661142607823242,-0.29,24.5,24.0,2,False,False,False,False,False,False,False
0.6,tool_selection,relative,9,0.8,0.0,0.8,31.42442855834961,34.45396385192871,0.09640701303299082,0.09203848184430631,0.49506194905292844,0.3049380509470716,0.27020656198272763,0.341725405176801,0.23826919269636682,0.3716069091977764,0.018393678834163894,0.03718761937104138,0.31671596365209836,0.3388888888888889,6.0,3.0,11,True,False,True,True,True,True,True
0.6,tool_selection,relative,10,0.8,0.0,0.8,31.42442855834961,34.34166412353515,0.09283336878405768,0.08877374449270488,0.4950619348963222,0.3049380651036778,0.27020634110178754,0.34172604871234646,0.23826926906842688,0.37160686113892877,0.018393661669162033,0.03718762282399649,0.31671597949133423,0.3388888888888889,6.0,2.0,11,True,False,True,True,True,True,True
0.6,tool_selection,relative,11,0.8,0.3,0.5,31.42442855834961,39.35587005615234,0.25239731831799084,0.2250595692333839,0.49506256699169837,0.004937433008301628,-0.17925512229789936,0.17698336068674952,-0.3259555214074232,0.33583038742402643,0.09129207986618153,0.03718746865278469,0.005128135382069521,0.03888888888888886,17.5,17.0,2,False,False,False,False,False,False,False
0.6,tool_selection,relative,12,0.8,0.3,0.5,31.42442855834961,32.81797065734863,0.04434582148125488,0.04339068123994892,0.49506174281813325,0.004938257181866745,-0.19391970355796445,0.1873422854556206,-0.34525372368196,0.3551302380456935,0.09661660624345257,0.037187669674421935,0.00512899245920212,0.25999999999999995,17.5,16.0,2,False,False,False,False,False,False,True
0.6,tool_selection,relative,13,0.8,0.85,-0.04999999999999993,31.42442855834961,34.61348609924316,0.1014833900629899,0.09665780776662014,0.49506196916244855,-0.5450619691624485,-0.6718154880881931,-0.39391551149214904,-0.8073680095403066,-0.2827559287845904,0.07236921689626423,0.03718761446611074,-0.5661144137237144,-0.5111111111111111,24.5,25.0,2,False,False,False,False,False,False,False
0.6,tool_selection,relative,14,0.8,0.0,0.8,31.42442855834961,31.66988334655762,0.007810954708444173,0.007780607128327906,0.49506159808919903,0.304938401910801,0.27020686550557305,0.34172589824711036,0.238269461015183,0.37160734280641905,0.018393701635574196,0.03718770497622636,0.31671635633119066,0.56,6.0,1.0,11,True,False,True,True,True,True,True
0.6,tool_selection,relative,15,0.8,0.7,0.10000000000000009,31.42442855834961,32.06176872253418,0.020281678726508767,0.02007874478646096,0.49506164749062714,-0.39506164749062705,-0.5777544688388162,-0.19747893245218293,-0.7488317827790346,-0.041291512202219494,0.09760380514008414,0.03718769292634535,-0.4103205210279942,-0.13999999999999996,23.0,23.0,1,False,False,False,False,False,False,False
0.6,tool_selection,relative,16,0.8,1.0,-0.19999999999999996,31.42442855834961,39.46157455444336,0.2557610866708424,0.2277418323335851,0.49506258031690387,-0.6950625803169038,-0.7297941453603444,-0.6582756575569079,-0.7617311879281521,-0.6283939727056556,0.018393609683712148,0.03718746540278749,-0.7219085287539174,-0.6611111111111111,28.0,28.0,1,False,False,False,False,False,False,False
0.6,tool_selection,relative,17,0.8,0.4,0.4,31.42442855834961,35.76547546386719,0.13814242946238542,0.12939748557237915,0.49506211438327924,-0.09506211438327922,-0.3006402483699857,0.09720476700163551,-0.4656696781029327,0.27554544933637426,0.10224918619330299,0.037187579045413255,-0.09873378481036754,-0.061111111111111116,20.0,20.0,1,False,False,False,False,False,False,False
0.6,tool_selection,relative,18,0.8,0.0,0.8,31.42442855834961,36.127797317504886,0.14967237193898209,0.13947700781906078,0.49506216005790277,0.3049378399420973,0.270206124405483,0.3417254654280083,0.23826912785686877,0.3716065520273258,0.01839363850767717,0.03718756790504012,0.316715727567612,0.3388888888888889,6.0,4.0,11,True,False,True,True,True,True,True
0.6,tool_selection,relative,19,0.8,0.0,0.8,31.42442855834961,39.387163162231445,0.2533931393246005,0.22585438514147138,0.4950625709365359,0.30493742906346416,0.27020584840612644,0.3417243450621323,0.23826880543849038,0.37160605268843794,0.018393614101836757,0.037187467690644495,0.31671526785391546,0.3388888888888889,6.0,5.0,11,True,False,True,True,True,True,True
0.6,tool_selection,relative,20,0.8,0.35,0.45000000000000007,31.42442855834961,47.28684692382812,0.5047798510011026,0.4086466090965268,0.49506356677788066,-0.04506356677788059,-0.2579841368915053,0.15902466610128932,-0.43410155322378824,0.34397441966802705,0.10733406818017893,0.03718722481642334,-0.04680408064723529,-0.23333333333333317,19.0,19.0,1,False,False,False,False,False,False,False
0.6,tool_selection,relative,21,0.8,0.0,0.8,31.42442855834961,44.37084808349609,0.4119858377410832,0.34499710909233894,0.4950631991844055,0.30493680081559454,0.27020472712436133,0.3417247749343991,0.23826849496721034,0.3716051066639787,0.018393526428510963,0.03718731446590197,0.31671456493787037,0.11666666666666681,6.0,7.0,11,True,False,True,True,True,True,True
0.6,tool_selection,relative,22,0.8,0.1,0.7000000000000001,31.42442855834961,45.24434280395508,0.4397825156929849,0.3644920714128537,0.4950633092979472,0.2049366907020529,0.07758391062595517,0.3018945050483377,-0.005363437486144956,0.41523681889025077,0.05802098788209436,0.03718728761089099,0.21285208230531777,0.01666666666666683,14.0,13.0,1,False,False,True,False,False,True,False
0.6,tool_selection,relative,23,0.8,0.9,-0.09999999999999998,31.42442855834961,42.32306900024414,0.3468206405617744,0.2977467338197892,0.4950629410395053,-0.5950629410395053,-0.6987369646106083,-0.4607401096821077,-0.8190699857123704,-0.3710558963666402,0.06180267285827304,0.03718737742445997,-0.6180464683228829,-0.5700000000000001,26.0,26.0,1,False,False,False,False,False,False,False
0.6,tool_selection,relative,24,0.8,0.05,0.75,31.42442855834961,40.0853572845459,0.2756113356242731,0.24342554261810098,0.4950626589515241,0.2549373410484759,0.12636964814710402,0.3376007789982156,0.048427472591802134,0.4614472095051496,0.05697526995577932,0.03718744622399713,0.26478398110686324,0.2799999999999999,12.5,11.0,2,False,False,True,True,False,True,True
0.6,tool_selection,relative,25,0.8,0.5,0.30000000000000004,31.42442855834961,38.58443908691406,0.2278485514945665,0.2052634927174359,0.4950624697444063,-0.19506246974440627,-0.3923849060080951,-0.0012100150288302997,-0.559029155418983,0.16890421593017052,0.10041699375528866,0.03718749237135872,-0.2025965265291737,-0.1611111111111111,21.5,21.0,2,False,False,False,False,False,False,False
0.6,tool_selection,relative,26,0.8,0.0,0.8,31.42442855834961,45.07006340026855,0.4342365308753795,0.36063267339796745,0.4950632873281265,0.30493671267187356,0.27020462299145515,0.3417243048038445,0.2382684547864274,0.37160497055731967,0.018393513195722796,0.03718729296897515,0.31671446631836725,0.11666666666666681,6.0,8.0,11,True,False,True,True,True,True,True
0.6,tool_selection,relative,27,0.8,0.2,0.6000000000000001,31.42442855834961,54.48532981872559,0.7338526846257827,0.5503459177860864,0.49506447422520417,0.10493552577479592,-0.08419525230459335,0.26978797281713324,-0.22575141286590678,0.4356224644154986,0.09123524091468369,0.037187003517919946,0.10898848079347556,-0.08333333333333315,15.5,15.0,2,False,False,True,False,False,True,False
0.6,argument_binding,log_ratio,0,0.65,0.0,0.65,31.42442855834961,2544088.5,80957.94234881876,11.301697420562673,0.7310078175786074,-0.08100781757860742,-0.10418817297807667,-0.06103803474683622,-0.12114346723434422,-0.04087216792287063,0.011073269723504513,0.5899610502101643,-0.1975612746548293,0.0,6.5,18.0,12,True,False,False,False,False,False,False
0.6,argument_binding,log_ratio,1,0.65,0.0,0.65,31.42442855834961,136084.40146484374,4329.529072697665,8.373445001222219,0.6394188655275859,0.010581134472414155,-0.012312365151410608,0.043419260792153296,-0.048050922329259255,0.06921319127408757,0.01617635655527421,0.31830413158676035,0.01552178172510199,0.0,6.5,17.0,12,True,False,False,False,False,False,False
0.6,argument_binding,log_ratio,2,0.65,0.0,0.65,31.42442855834961,3155.0063720703124,99.39980094505214,4.6091602246366605,0.5216807581048865,0.12831924189511357,0.0995832317118662,0.1685256093472624,0.06588827449175264,0.1907502092984745,0.017224461223039417,0.1022401292202529,0.14293269956883026,0.0,6.5,12.0,12,True,False,True,True,False,True,False
0.6,argument_binding,log_ratio,3,0.65,0.2,0.45,31.42442855834961,41.99105682373047,0.3362552240452199,0.28987109283139917,0.3865834001809019,0.06341659981909809,-0.11215382688596186,0.21387485267474196,-0.2375768329319901,0.3644100325701863,0.08304291806523473,0.03886024681797559,0.06598062311869435,0.04999999999999993,16.5,15.0,2,False,False,False,False,False,False,False
0.6,argument_binding,log_ratio,4,0.65,0.05,0.6,31.42442855834961,46.50095825195312,0.47977100571961273,0.39188734993961566,0.3897742323711178,0.21022576762888218,0.10758418730259352,0.2904975059203191,0.039560112193292224,0.3808914230644721,0.047085990917973074,0.038083271184247536,0.2185488216715994,0.05833333333333335,13.0,10.0,1,False,False,True,True,False,True,False
0.6,argument_binding,log_ratio,5,0.65,0.35,0.30000000000000004,31.42442855834961,41.02241401672363,0.30543070785049453,0.2665330306518886,0.3858534396611717,-0.08585343966117165,-0.2868366268167148,0.09913538792448433,-0.4405567929589613,0.268849913636618,0.09786127636123933,0.039053456546824836,-0.08934257607364526,-0.10000000000000003,20.0,20.0,3,False,False,False,False,False,False,False
0.6,argument_binding,log_ratio,6,0.65,0.0,0.65,31.42442855834961,41.64138641357422,0.3251278805676139,0.2815089684169792,0.38632185230102023,0.2636781476989798,0.20591244586324192,0.32052102875038263,0.15738171783878313,0.36997457755917645,0.029326771799725815,0.03892881277342104,0.2743586023631524,0.24999999999999994,6.5,7.0,12,True,False,True,True,True,True,True
0.6,argument_binding,log_ratio,7,0.65,0.8,-0.15000000000000002,31.42442855834961,33.90263023376465,0.07886226700394738,0.07590702938302,0.3798910999480452,-0.5298910999480453,-0.659685425058397,-0.38760607173319345,-0.7821950356088143,-0.2775871642872762,0.06960967508530384,0.040847174766881725,-0.5524574249356534,-0.33000000000000007,27.0,27.0,1,False,False,False,False,False,False,False
0.6,argument_binding,log_ratio,8,0.65,0.7,-0.04999999999999993,31.42442855834961,33.25823287963867,0.05835601172139082,0.05671677184512499,0.37929087314864895,-0.4292908731486489,-0.584393672414951,-0.26512717995466323,-0.7259864515477072,-0.13259529474959053,0.08185715675625933,0.04104902898762618,-0.44766717603449785,-0.22999999999999998,25.5,25.0,2,False,False,False,False,False,False,False
0.6,argument_binding,log_ratio,9,0.65,0.0,0.65,31.42442855834961,34.45396385192871,0.09640701303299082,0.09203848184430631,0.380395654410711,0.26960434558928903,0.21041360073567555,0.3276255683642763,0.16078884402069618,0.3784198471578819,0.03002177389186046,0.04068050638356995,0.2810370761600372,0.2722222222222222,6.5,3.0,12,True,False,True,True,True,True,True
0.6,argument_binding,log_ratio,10,0.65,0.0,0.65,31.42442855834961,34.34166412353515,0.09283336878405768,0.08877374449270488,0.38029354098948404,0.269706459010516,0.21067154277648584,0.3279345404509798,0.16099649894909407,0.3784164190719379,0.029992655400296143,0.04071401526902296,0.28115334040468926,0.2722222222222222,6.5,2.0,12,True,False,True,True,True,True,True
0.6,argument_binding,log_ratio,11,0.65,0.2,0.45,31.42442855834961,39.35587005615234,0.25239731831799084,0.2250595692333839,0.38455624586593706,0.06544375413406295,-0.11372420338277976,0.22407505207236939,-0.2502720960358556,0.3811596043039815,0.087104775801663,0.03941101138833963,0.06812877818706697,0.07222222222222219,16.5,14.0,2,False,False,False,False,False,False,False
0.6,argument_binding,log_ratio,12,0.65,0.25,0.4,31.42442855834961,32.81797065734863,0.04434582148125488,0.04339068123994892,0.37887406390590617,0.021125936094093856,-0.17912295664135003,0.19834576491800102,-0.3294263457991936,0.3716782179873813,0.0967160118969077,0.041191490748549185,0.022033530043018723,0.21999999999999997,18.0,16.0,1,False,False,False,False,False,False,True
0.6,argument_binding,log_ratio,13,0.65,0.65,0.0,31.42442855834961,34.61348609924316,0.1014833900629899,0.09665780776662014,0.3805401362243731,-0.3805401362243731,-0.5598215589804999,-0.18990564365568693,-0.7238292318117774,-0.037251040636968824,0.09471212702879238,0.040633286646623815,-0.39665763980306434,-0.3777777777777778,24.0,24.0,1,False,False,False,False,False,False,False
0.6,argument_binding,log_ratio,14,0.65,0.0,0.65,31.42442855834961,31.66988334655762,0.007810954708444173,0.007780607128327906,0.37776026328243495,0.2722397367175651,0.21231565126643853,0.33089336088142335,0.16245787620690783,0.3820215972282223,0.03028838856751627,0.04158138848593161,0.284050970470505,0.47,6.5,1.0,12,True,False,True,True,True,True,True
0.6,argument_binding,log_ratio,15,0.65,0.6,0.050000000000000044,31.42442855834961,32.06176872253418,0.020281678726508767,0.02007874478646096,0.3781449205383628,-0.32814492053836275,-0.5042564206483026,-0.1446627495540555,-0.6616303829832773,0.005340541906551699,0.0920073427537592,0.0414452198454537,-0.3423329864209289,-0.13,23.0,23.0,1,False,False,False,False,False,False,False
0.6,argument_binding,log_ratio,16,0.65,0.85,-0.19999999999999996,31.42442855834961,39.46157455444336,0.2557610866708424,0.2277418323335851,0.3846401408419473,-0.5846401408419473,-0.7045933756875773,-0.4430276938050703,-0.8299880513176363,-0.3392922303662582,0.0676905347764121,0.039387336879629704,-0.6086117363296599,-0.5777777777777777,28.0,28.0,1,False,False,False,False,False,False,False
0.6,argument_binding,log_ratio,17,0.65,0.35,0.30000000000000004,31.42442855834961,35.76547546386719,0.13814242946238542,0.12939748557237915,0.38156415750099276,-0.08156415750099272,-0.2642822284398442,0.09110211628616385,-0.41258547294089787,0.24945715793891243,0.09132749417378402,0.04030507932187686,-0.08498967301333565,-0.07777777777777778,20.0,19.0,3,False,False,False,False,False,False,False
